"source_id","vehicle_id","manufacturer","model","year","transmission","body_style","fuel","type_of_car","city_cycle_l_100km","highway_cycle_l_100km","adr8101_cycle_l_100km","fuel_system","engine_displacement","engine_displacement_comment","no_cylinders","no_gear_ratios","seating_capacity","axle_ratio","source_url"
"gvg_older_fuel_consumption",6818,"Ford","HD Mondeo LX Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",9,5.4,NA,"I",2,NA,4,"5","5","3.84","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6821,"Ford","HE Mondeo Ghia Auto hatch 5dr",2000,"Auto","Hatch","Petrol","Passenger",11,6.6,NA,"I",2,NA,4,"4","5","4.23","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6822,"Ford","HE Mondeo Ghia Man hatch 5dr",2000,"Man","Hatch","Petrol","Passenger",9,5.4,NA,"I",2,NA,4,"5","5","3.84","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6823,"Ford","HE Mondeo ST24 Man sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",10,6.4,NA,"I",2.5,NA,6,"5","5","3.82","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6819,"Ford","HE Mondeo Verona Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",11,6.6,NA,"I",2,NA,4,"4","5","4.23","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6820,"Ford","HE Mondeo Verona Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",9,5.4,NA,"I",2,NA,4,"5","5","3.84","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6824,"Ford","JH & JG Econovan (4.0 m) Man van 2dr",2000,"Man","Van","Petrol","Light Comm",11.5,NA,NA,"C",1.8,NA,4,"5","3","4.444","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6825,"Ford","KN Laser GLXi Auto hatch 5dr",2000,"Auto","Hatch","Petrol","Passenger",9.5,7,NA,"I",1.8,NA,4,"4","5","3.904","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6827,"Ford","KN Laser GLXi Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",9.5,7,NA,"I",1.8,NA,4,"4","5","3.904","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6826,"Ford","KN Laser GLXi Man hatch 5dr",2000,"Man","Hatch","Petrol","Passenger",9,6.4,NA,"I",1.8,NA,4,"5","5","4.105","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6828,"Ford","KN Laser GLXi Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",9,6.4,NA,"I",1.8,NA,4,"5","5","4.105","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6829,"Ford","KN Laser LXi Auto hatch 5dr",2000,"Auto","Hatch","Petrol","Passenger",9,6.6,NA,"I",1.6,NA,4,"4","5","4.147","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6831,"Ford","KN Laser LXi Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",9,6.6,NA,"I",1.6,NA,4,"4","5","4.147","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6830,"Ford","KN Laser LXi Man hatch 5dr",2000,"Man","Hatch","Petrol","Passenger",8,6,NA,"I",1.6,NA,4,"5","5","4.105","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6832,"Ford","KN Laser LXi Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",8,6,NA,"I",1.6,NA,4,"5","5","4.105","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6835,"Ford","NL Fairlane Auto sedan 4dr",2000,"Auto","Sedan","LPG","Passenger",16,10,NA,"I/C",4,NA,6,"4(F)","5","3.23","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6841,"Ford","PE Courier 2WD GL Auto crew cab pickup 4dr",2000,"Auto","Utility","Petrol","Light Comm",12,NA,NA,"I",2.6,NA,4,"4","5","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6837,"Ford","PE Courier 2WD GL Auto std cab chassis 2dr",2000,"Auto","Utility","Petrol","Light Comm",12,NA,NA,"I",2.6,NA,4,"4","3","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6839,"Ford","PE Courier 2WD GL Man crew cab chassis 4dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","5","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6840,"Ford","PE Courier 2WD GL Man crew cab pickup 4dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","5","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6836,"Ford","PE Courier 2WD GL Man std cab chassis 2dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","3","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6838,"Ford","PE Courier 2WD GL Man std cab pickup 2dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","3","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6845,"Ford","PE Courier 2WD XL Auto crew cab pickup 4dr",2000,"Auto","Utility","Petrol","Light Comm",12,NA,NA,"I",2.6,NA,4,"4","5","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6844,"Ford","PE Courier 2WD XL Man crew cab pickup 4dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","5","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6842,"Ford","PE Courier 2WD XL Man super cab chassis 2dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","2/4","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6843,"Ford","PE Courier 2WD XL Man super cab pickup 2dr",2000,"Man","Utility","Petrol","Light Comm",13,NA,NA,"I",2.6,NA,4,"5","2/4","3.727","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6846,"Ford","SW Cougar Coupe Auto 2dr",2000,"Auto","Coupe","Petrol","Passenger",11,6.6,NA,"I",2.5,"V6",6,"4 (F)","4","3.77","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6847,"Ford","SW Cougar Coupe Man 2dr",2000,"Man","Coupe","Petrol","Passenger",11,6.6,NA,"I",2.5,"V6",6,"5","4","3.82","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6848,"Ford","TA KA Man hatch 3dr",2000,"Man","Hatch","Petrol","Passenger",7,5,NA,"I",1.3,NA,4,"5","4","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6859,"Ford","UQ Explorer 4WD Auto limited wagon 4dr",2000,"Auto","Wagon","Petrol","Light Comm",14.5,NA,NA,"I",4,NA,6,"5 (F)","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6857,"Ford","UQ Explorer 4WD XL Man wagon 4dr",2000,"Man","Wagon","Petrol","Light Comm",14,NA,NA,"I",4,NA,6,"5","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6858,"Ford","UQ Explorer 4WD XLT Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Light Comm",14.5,NA,NA,"I",4,NA,6,"5 (F)","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6862,"Ford","US Explorer 4WD Auto limited wagon 4dr",2000,"Auto","Wagon","Petrol","Light Comm",14.5,NA,NA,"I",4,NA,6,"5 (F)","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6860,"Ford","US Explorer 4WD XL Man wagon 4dr",2000,"Man","Wagon","Petrol","Light Comm",14,NA,NA,"I",4,NA,6,"5","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6861,"Ford","US Explorer 4WD XLT Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Light Comm",14.5,NA,NA,"I",4,NA,6,"5 (F)","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6849,"Ford","WF Festiva GLi Auto hatch 5dr",2000,"Auto","Hatch","Petrol","Passenger",8,6.4,NA,"I",1.3,NA,4,"4","5","3.631","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6850,"Ford","WF Festiva GLi Man hatch 5dr",2000,"Man","Hatch","Petrol","Passenger",7,5.4,NA,"I",1.3,NA,4,"5","5","4.058","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6851,"Ford","WF Festiva GLXi Auto hatch 5dr",2000,"Auto","Hatch","Petrol","Passenger",8.5,5.8,NA,"I",1.5,NA,4,"4","5","3.736","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6852,"Ford","WF Festiva GLXi Man hatch 5dr",2000,"Man","Hatch","Petrol","Passenger",7.6,5.6,NA,"I",1.5,NA,4,"5","5","4.167","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6853,"Ford","WF Festiva Trio Auto hatch 3dr",2000,"Auto","Hatch","Petrol","Passenger",8,6.4,NA,"I",1.3,NA,4,"3","5","3.631","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6854,"Ford","WF Festiva Trio Man hatch 3dr",2000,"Man","Hatch","Petrol","Passenger",7,5.4,NA,"I",1.3,NA,4,"5","5","4.058","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6855,"Ford","WF Festiva Trio S Auto hatch 3dr",2000,"Auto","Hatch","Petrol","Passenger",8.5,5.8,NA,"I",1.5,NA,4,"4","5","3.736","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6856,"Ford","WF Festiva Trio S Man hatch 3dr",2000,"Man","Hatch","Petrol","Passenger",7.6,5.6,NA,"I",1.5,NA,4,"5","5","4.167","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6863,"Holden","JS Vectra CD Auto hatch 4dr",2000,"Auto","Hatch","Petrol","Passenger",10.5,6.2,NA,"I",2.5,NA,6,"4","5","2.81","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6865,"Holden","JS Vectra CD Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",9.5,6,NA,"I",2.2,NA,4,"4","5","2.81","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6864,"Holden","JS Vectra CD Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",8.5,5.8,NA,"I",2.2,NA,4,"5","5","3.94","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6867,"Holden","JS Vectra GL Auto hatch 4dr",2000,"Auto","Hatch","Petrol","Passenger",9.5,5.4,NA,"I",2,NA,4,"4","5","2.81","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6869,"Holden","JS Vectra GL Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",9.5,6,NA,"I",2.2,NA,4,"4","5","2.81","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6871,"Holden","JS Vectra GL Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Passenger",9.5,6.4,NA,"I",2.2,NA,4,"4","5","2.81","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6866,"Holden","JS Vectra GL Man hatch 4dr",2000,"Man","Hatch","Petrol","Passenger",8,5.4,NA,"I",2,NA,4,"5","5","3.57","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6868,"Holden","JS Vectra GL Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",8.5,5.8,NA,"I",2.2,NA,4,"5","5","3.94","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6870,"Holden","JS Vectra GL Man wagon 4dr",2000,"Man","Wagon","Petrol","Passenger",8.5,5.8,NA,"I",2.2,NA,4,"5","5","3.94","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6873,"Holden","MX Frontera  4WD Man wagon 4dr",2000,"Man","Wagon","Petrol","4WD",13.5,NA,NA,"I",3.2,NA,6,"5","5","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6874,"Holden","MX Frontera 'S' 4WD Man wagon 4dr",2000,"Man","Wagon","Petrol","4WD",13.5,NA,NA,"I",3.2,NA,6,"5","5","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6875,"Holden","MX Frontera 'SE' 4WD Auto wagon 4dr",2000,"Auto","Wagon","Petrol","4WD",14.5,NA,NA,"I",3.2,NA,6,"4","5","4.1","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6872,"Holden","MX Frontera 4WD Man wagon 2dr",2000,"Man","Wagon","Petrol","4WD",12.5,NA,NA,"I",2.2,NA,4,"5","5","4.78","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6877,"Holden","SB Barina City Auto hatch 2dr",2000,"Auto","Hatch","Petrol","Passenger",8.5,6,NA,"I",1.4,NA,4,"4","5","4.05","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6876,"Holden","SB Barina City Man hatch 2dr",2000,"Man","Hatch","Petrol","Passenger",7.8,5.6,NA,"I",1.4,NA,4,"5","5","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6879,"Holden","SB Barina Swing Auto hatch 4dr",2000,"Auto","Hatch","Petrol","Passenger",8.5,6,NA,"I",1.4,NA,4,"4","5","4.05","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6878,"Holden","SB Barina Swing Man hatch 4dr",2000,"Man","Hatch","Petrol","Passenger",7.8,5.6,NA,"I",1.4,NA,4,"5","5","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6880,"Holden","SB Combo Man Van 2dr",2000,"Man","Van","Petrol","Light Comm",8.5,NA,NA,"I",1.4,NA,4,"5","2","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6884,"Holden","TS Astra CD Auto hatch 4dr",2000,"Auto","Hatch","Petrol","Passenger",8.5,5.8,NA,"I",1.8,NA,4,"4","5","4.12","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6883,"Holden","TS Astra CD Man hatch 4dr",2000,"Man","Hatch","Petrol","Passenger",8,5.4,NA,"I",1.8,NA,4,"5","5","3.74","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6882,"Holden","TS Astra City Auto hatch 4dr",2000,"Auto","Hatch","Petrol","Passenger",8.5,5.8,NA,"I",1.8,NA,4,"4","5","4.12","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6881,"Holden","TS Astra City Man hatch 4dr",2000,"Man","Hatch","Petrol","Passenger",8,5.4,NA,"I",1.8,NA,4,"5","5","3.74","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6888,"Holden","U8 Jackaroo 4WD 'SE' Auto wagon 4dr",2000,"Auto","Wagon","Petrol","4WD",15,NA,NA,"I",3.5,NA,6,"4","7","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6887,"Holden","U8 Jackaroo 4WD 'SE' Man wagon 4dr",2000,"Man","Wagon","Petrol","4WD",15,NA,NA,"I",3.5,NA,6,"5","7","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6886,"Holden","U8 Jackaroo 4WD Auto wagon 4dr",2000,"Auto","Wagon","Petrol","4WD",15,NA,NA,"I",3.5,NA,6,"4","5/7","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6885,"Holden","U8 Jackaroo 4WD Man wagon 4dr",2000,"Man","Wagon","Petrol","4WD",15,NA,NA,"I",3.5,NA,6,"5","5/7","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6889,"Holden","U8 Jackaroo 4WD Monterey Auto wagon 4dr",2000,"Auto","Wagon","Petrol","4WD",15,NA,NA,"I",3.5,NA,6,"4","7","4.3","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6891,"Holden","VS & 'S' Auto utility 2dr",2000,"Auto","Utility","Petrol","Light Comm",11.5,NA,NA,"I",3.8,NA,6,"4","2/3","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6893,"Holden","VS & 'S' Auto utility 2dr",2000,"Auto","Utility","Petrol","Light Comm",15,NA,NA,"I",5,NA,8,"4","2","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6890,"Holden","VS & 'S' Man utility 2dr",2000,"Man","Utility","Petrol","Light Comm",10.5,NA,NA,"I",3.8,NA,6,"5","2/3","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6892,"Holden","VS & 'S' Man utility 2dr",2000,"Man","Utility","Petrol","Light Comm",14,NA,NA,"I",5,NA,8,"5","2","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6911,"Holden","VT Commodore Executive Auto Sedan 4dr",2000,"Auto","Sedan","LPG","Passenger",16,9.5,NA,"I/C",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6912,"Holden","VT Commodore Executive Auto Wagon 4dr",2000,"Auto","Wagon","LPG","Passenger",17,10,NA,"I/C",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6894,"Holden","VTII Berlina Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",11.5,7,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6896,"Holden","VTII Berlina Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",13,8.5,NA,"I",5.7,NA,8,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6895,"Holden","VTII Berlina Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Passenger",12,7.2,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6897,"Holden","VTII Berlina Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Passenger",13,8.5,NA,"I",5.7,NA,8,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6898,"Holden","VTII Calais Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",12,7.2,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6899,"Holden","VTII Calais Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",13.5,8.5,NA,"I",5.7,NA,8,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6900,"Holden","VTII Calais S/C Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",13,7.6,NA,"I",3.8,"S/C",6,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6914,"Holden","VTII Commodore 'S' & 'SS' S/C Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",13,7.6,NA,"I",3.8,"S/C",6,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6913,"Holden","VTII Commodore 'S' Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",10.5,6.8,NA,"I",3.8,NA,6,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6916,"Holden","VTII Commodore 'SS' Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",14,8,NA,"I",5.7,NA,8,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6915,"Holden","VTII Commodore 'SS' Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",14,8,NA,"I",5.7,NA,8,"6","5","3.46","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6901,"Holden","VTII Commodore Acclaim & 'S' Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",11.5,6.8,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6902,"Holden","VTII Commodore Acclaim Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Passenger",12,7.2,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6904,"Holden","VTII Commodore Executive Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",11.5,6.8,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6906,"Holden","VTII Commodore Executive Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Passenger",12,7.2,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6903,"Holden","VTII Commodore Executive Man sedan 4dr",2000,"Man","Sedan","Petrol","Passenger",10.5,6.8,NA,"I",3.8,NA,6,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6905,"Holden","VTII Commodore Executive Man wagon 4dr",2000,"Man","Wagon","Petrol","Passenger",11,7,NA,"I",3.8,NA,6,"5","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6908,"Holden","VTII Commodore Executive V8 Auto sedan 4dr",2000,"Auto","Sedan","Petrol","Passenger",13,8.5,NA,"I",5.7,NA,8,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",6910,"Holden","VTII Commodore Executive V8 Auto wagon 4dr",2000,"Auto","Wagon","Petrol","Passenger",13,8.5,NA,"I",5.7,NA,8,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
