"year","quarter_num","quarter","state","vehicle_type","broad_vehicle_type","fuel_type","sales"
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","BEV",228
2025,1,"Q1 2025","NEW SOUTH WALES","Medium SUV","SUV","BEV",2494
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium SUV","SUV","BEV",8
2025,1,"Q1 2025","QUEENSLAND","Medium SUV","SUV","BEV",1464
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium SUV","SUV","BEV",424
2025,1,"Q1 2025","TASMANIA","Medium SUV","SUV","BEV",106
2025,1,"Q1 2025","VICTORIA","Medium SUV","SUV","BEV",2193
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium SUV","SUV","BEV",951
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","BEV",123
2025,1,"Q1 2025","NEW SOUTH WALES","Small SUV","SUV","BEV",1278
2025,1,"Q1 2025","NORTHERN TERRITORY","Small SUV","SUV","BEV",7
2025,1,"Q1 2025","QUEENSLAND","Small SUV","SUV","BEV",484
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small SUV","SUV","BEV",160
2025,1,"Q1 2025","TASMANIA","Small SUV","SUV","BEV",63
2025,1,"Q1 2025","VICTORIA","Small SUV","SUV","BEV",964
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small SUV","SUV","BEV",308
2025,1,"Q1 2025","NEW SOUTH WALES","Large Car","passenger","FCEV",1
2025,1,"Q1 2025","VICTORIA","Large Car","passenger","FCEV",0
2025,1,"Q1 2025","NEW SOUTH WALES","Medium SUV","SUV","FCEV",0
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","HEV",9
2025,1,"Q1 2025","NEW SOUTH WALES","Ute (4WD)","light_commercial","HEV",96
2025,1,"Q1 2025","NORTHERN TERRITORY","Ute (4WD)","light_commercial","HEV",5
2025,1,"Q1 2025","QUEENSLAND","Ute (4WD)","light_commercial","HEV",97
2025,1,"Q1 2025","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","HEV",22
2025,1,"Q1 2025","TASMANIA","Ute (4WD)","light_commercial","HEV",7
2025,1,"Q1 2025","VICTORIA","Ute (4WD)","light_commercial","HEV",92
2025,1,"Q1 2025","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","HEV",59
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","HEV",0
2025,1,"Q1 2025","NEW SOUTH WALES","Large Car","passenger","HEV",0
2025,1,"Q1 2025","NORTHERN TERRITORY","Large Car","passenger","HEV",0
2025,1,"Q1 2025","QUEENSLAND","Large Car","passenger","HEV",0
2025,1,"Q1 2025","SOUTH AUSTRALIA","Large Car","passenger","HEV",0
2025,1,"Q1 2025","VICTORIA","Large Car","passenger","HEV",0
2025,1,"Q1 2025","WESTERN AUSTRALIA","Large Car","passenger","HEV",0
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","HEV",26
2025,1,"Q1 2025","NEW SOUTH WALES","Medium Car","passenger","HEV",712
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium Car","passenger","HEV",17
2025,1,"Q1 2025","QUEENSLAND","Medium Car","passenger","HEV",341
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium Car","passenger","HEV",194
2025,1,"Q1 2025","TASMANIA","Medium Car","passenger","HEV",12
2025,1,"Q1 2025","VICTORIA","Medium Car","passenger","HEV",473
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium Car","passenger","HEV",202
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","HEV",91
2025,1,"Q1 2025","NEW SOUTH WALES","Small Car","passenger","HEV",1899
2025,1,"Q1 2025","NORTHERN TERRITORY","Small Car","passenger","HEV",108
2025,1,"Q1 2025","QUEENSLAND","Small Car","passenger","HEV",1304
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small Car","passenger","HEV",460
2025,1,"Q1 2025","TASMANIA","Small Car","passenger","HEV",69
2025,1,"Q1 2025","VICTORIA","Small Car","passenger","HEV",1482
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small Car","passenger","HEV",693
2025,1,"Q1 2025","NEW SOUTH WALES","Sports Car","passenger","HEV",0
2025,1,"Q1 2025","QUEENSLAND","Sports Car","passenger","HEV",0
2025,1,"Q1 2025","SOUTH AUSTRALIA","Sports Car","passenger","HEV",1
2025,1,"Q1 2025","VICTORIA","Sports Car","passenger","HEV",1
2025,1,"Q1 2025","WESTERN AUSTRALIA","Sports Car","passenger","HEV",1
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","HEV",21
2025,1,"Q1 2025","NEW SOUTH WALES","People Mover","people_mover","HEV",272
2025,1,"Q1 2025","NORTHERN TERRITORY","People Mover","people_mover","HEV",1
2025,1,"Q1 2025","QUEENSLAND","People Mover","people_mover","HEV",90
2025,1,"Q1 2025","SOUTH AUSTRALIA","People Mover","people_mover","HEV",23
2025,1,"Q1 2025","TASMANIA","People Mover","people_mover","HEV",2
2025,1,"Q1 2025","VICTORIA","People Mover","people_mover","HEV",161
2025,1,"Q1 2025","WESTERN AUSTRALIA","People Mover","people_mover","HEV",28
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","HEV",76
2025,1,"Q1 2025","NEW SOUTH WALES","Large SUV","SUV","HEV",1620
2025,1,"Q1 2025","NORTHERN TERRITORY","Large SUV","SUV","HEV",18
2025,1,"Q1 2025","QUEENSLAND","Large SUV","SUV","HEV",718
2025,1,"Q1 2025","SOUTH AUSTRALIA","Large SUV","SUV","HEV",242
2025,1,"Q1 2025","TASMANIA","Large SUV","SUV","HEV",38
2025,1,"Q1 2025","VICTORIA","Large SUV","SUV","HEV",1057
2025,1,"Q1 2025","WESTERN AUSTRALIA","Large SUV","SUV","HEV",466
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","HEV",420
2025,1,"Q1 2025","NEW SOUTH WALES","Medium SUV","SUV","HEV",6812
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium SUV","SUV","HEV",210
2025,1,"Q1 2025","QUEENSLAND","Medium SUV","SUV","HEV",4111
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium SUV","SUV","HEV",1575
2025,1,"Q1 2025","TASMANIA","Medium SUV","SUV","HEV",403
2025,1,"Q1 2025","VICTORIA","Medium SUV","SUV","HEV",5599
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium SUV","SUV","HEV",2396
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","HEV",294
2025,1,"Q1 2025","NEW SOUTH WALES","Small SUV","SUV","HEV",3750
2025,1,"Q1 2025","NORTHERN TERRITORY","Small SUV","SUV","HEV",75
2025,1,"Q1 2025","QUEENSLAND","Small SUV","SUV","HEV",2523
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small SUV","SUV","HEV",860
2025,1,"Q1 2025","TASMANIA","Small SUV","SUV","HEV",169
2025,1,"Q1 2025","VICTORIA","Small SUV","SUV","HEV",3241
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small SUV","SUV","HEV",1270
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","ICE",38
2025,1,"Q1 2025","NEW SOUTH WALES","Ute (2WD)","light_commercial","ICE",1680
2025,1,"Q1 2025","NORTHERN TERRITORY","Ute (2WD)","light_commercial","ICE",77
2025,1,"Q1 2025","QUEENSLAND","Ute (2WD)","light_commercial","ICE",1222
2025,1,"Q1 2025","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","ICE",294
2025,1,"Q1 2025","TASMANIA","Ute (2WD)","light_commercial","ICE",82
2025,1,"Q1 2025","VICTORIA","Ute (2WD)","light_commercial","ICE",1160
2025,1,"Q1 2025","WESTERN AUSTRALIA","Ute (2WD)","light_commercial","ICE",603
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","ICE",461
2025,1,"Q1 2025","NEW SOUTH WALES","Ute (4WD)","light_commercial","ICE",12895
2025,1,"Q1 2025","NORTHERN TERRITORY","Ute (4WD)","light_commercial","ICE",672
2025,1,"Q1 2025","QUEENSLAND","Ute (4WD)","light_commercial","ICE",12211
2025,1,"Q1 2025","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","ICE",2912
2025,1,"Q1 2025","TASMANIA","Ute (4WD)","light_commercial","ICE",864
2025,1,"Q1 2025","VICTORIA","Ute (4WD)","light_commercial","ICE",10557
2025,1,"Q1 2025","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","ICE",6318
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","ICE",77
2025,1,"Q1 2025","NEW SOUTH WALES","Van","light_commercial","ICE",1966
2025,1,"Q1 2025","NORTHERN TERRITORY","Van","light_commercial","ICE",49
2025,1,"Q1 2025","QUEENSLAND","Van","light_commercial","ICE",1060
2025,1,"Q1 2025","SOUTH AUSTRALIA","Van","light_commercial","ICE",479
2025,1,"Q1 2025","TASMANIA","Van","light_commercial","ICE",104
2025,1,"Q1 2025","VICTORIA","Van","light_commercial","ICE",1652
2025,1,"Q1 2025","WESTERN AUSTRALIA","Van","light_commercial","ICE",519
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","ICE",7
2025,1,"Q1 2025","NEW SOUTH WALES","Large Car","passenger","ICE",113
2025,1,"Q1 2025","NORTHERN TERRITORY","Large Car","passenger","ICE",0
2025,1,"Q1 2025","QUEENSLAND","Large Car","passenger","ICE",37
2025,1,"Q1 2025","SOUTH AUSTRALIA","Large Car","passenger","ICE",15
2025,1,"Q1 2025","TASMANIA","Large Car","passenger","ICE",1
2025,1,"Q1 2025","VICTORIA","Large Car","passenger","ICE",126
2025,1,"Q1 2025","WESTERN AUSTRALIA","Large Car","passenger","ICE",34
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","ICE",43
2025,1,"Q1 2025","NEW SOUTH WALES","Medium Car","passenger","ICE",608
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium Car","passenger","ICE",4
2025,1,"Q1 2025","QUEENSLAND","Medium Car","passenger","ICE",287
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium Car","passenger","ICE",119
2025,1,"Q1 2025","TASMANIA","Medium Car","passenger","ICE",18
2025,1,"Q1 2025","VICTORIA","Medium Car","passenger","ICE",562
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium Car","passenger","ICE",151
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","ICE",263
2025,1,"Q1 2025","NEW SOUTH WALES","Small Car","passenger","ICE",7135
2025,1,"Q1 2025","NORTHERN TERRITORY","Small Car","passenger","ICE",152
2025,1,"Q1 2025","QUEENSLAND","Small Car","passenger","ICE",3920
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small Car","passenger","ICE",1124
2025,1,"Q1 2025","TASMANIA","Small Car","passenger","ICE",260
2025,1,"Q1 2025","VICTORIA","Small Car","passenger","ICE",5263
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small Car","passenger","ICE",1769
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Sports Car","passenger","ICE",50
2025,1,"Q1 2025","NEW SOUTH WALES","Sports Car","passenger","ICE",888
2025,1,"Q1 2025","NORTHERN TERRITORY","Sports Car","passenger","ICE",9
2025,1,"Q1 2025","QUEENSLAND","Sports Car","passenger","ICE",575
2025,1,"Q1 2025","SOUTH AUSTRALIA","Sports Car","passenger","ICE",189
2025,1,"Q1 2025","TASMANIA","Sports Car","passenger","ICE",21
2025,1,"Q1 2025","VICTORIA","Sports Car","passenger","ICE",983
2025,1,"Q1 2025","WESTERN AUSTRALIA","Sports Car","passenger","ICE",226
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","ICE",34
2025,1,"Q1 2025","NEW SOUTH WALES","People Mover","people_mover","ICE",1041
2025,1,"Q1 2025","NORTHERN TERRITORY","People Mover","people_mover","ICE",9
2025,1,"Q1 2025","QUEENSLAND","People Mover","people_mover","ICE",385
2025,1,"Q1 2025","SOUTH AUSTRALIA","People Mover","people_mover","ICE",146
2025,1,"Q1 2025","TASMANIA","People Mover","people_mover","ICE",38
2025,1,"Q1 2025","VICTORIA","People Mover","people_mover","ICE",663
2025,1,"Q1 2025","WESTERN AUSTRALIA","People Mover","people_mover","ICE",259
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","ICE",434
2025,1,"Q1 2025","NEW SOUTH WALES","Large SUV","SUV","ICE",11031
2025,1,"Q1 2025","NORTHERN TERRITORY","Large SUV","SUV","ICE",462
2025,1,"Q1 2025","QUEENSLAND","Large SUV","SUV","ICE",7559
2025,1,"Q1 2025","SOUTH AUSTRALIA","Large SUV","SUV","ICE",2520
2025,1,"Q1 2025","TASMANIA","Large SUV","SUV","ICE",569
2025,1,"Q1 2025","VICTORIA","Large SUV","SUV","ICE",9833
2025,1,"Q1 2025","WESTERN AUSTRALIA","Large SUV","SUV","ICE",4506
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","ICE",431
2025,1,"Q1 2025","NEW SOUTH WALES","Medium SUV","SUV","ICE",11362
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium SUV","SUV","ICE",173
2025,1,"Q1 2025","QUEENSLAND","Medium SUV","SUV","ICE",6873
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium SUV","SUV","ICE",2404
2025,1,"Q1 2025","TASMANIA","Medium SUV","SUV","ICE",561
2025,1,"Q1 2025","VICTORIA","Medium SUV","SUV","ICE",10709
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium SUV","SUV","ICE",3692
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","ICE",540
2025,1,"Q1 2025","NEW SOUTH WALES","Small SUV","SUV","ICE",14076
2025,1,"Q1 2025","NORTHERN TERRITORY","Small SUV","SUV","ICE",311
2025,1,"Q1 2025","QUEENSLAND","Small SUV","SUV","ICE",10007
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small SUV","SUV","ICE",3266
2025,1,"Q1 2025","TASMANIA","Small SUV","SUV","ICE",878
2025,1,"Q1 2025","VICTORIA","Small SUV","SUV","ICE",13282
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small SUV","SUV","ICE",4953
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","PHEV",168
2025,1,"Q1 2025","NEW SOUTH WALES","Ute (4WD)","light_commercial","PHEV",1018
2025,1,"Q1 2025","NORTHERN TERRITORY","Ute (4WD)","light_commercial","PHEV",30
2025,1,"Q1 2025","QUEENSLAND","Ute (4WD)","light_commercial","PHEV",1352
2025,1,"Q1 2025","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","PHEV",315
2025,1,"Q1 2025","TASMANIA","Ute (4WD)","light_commercial","PHEV",96
2025,1,"Q1 2025","VICTORIA","Ute (4WD)","light_commercial","PHEV",1055
2025,1,"Q1 2025","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","PHEV",802
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","NEW SOUTH WALES","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","QUEENSLAND","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","SOUTH AUSTRALIA","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","TASMANIA","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","VICTORIA","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","WESTERN AUSTRALIA","Van","light_commercial","PHEV",0
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","PHEV",1
2025,1,"Q1 2025","NEW SOUTH WALES","Large Car","passenger","PHEV",14
2025,1,"Q1 2025","NORTHERN TERRITORY","Large Car","passenger","PHEV",0
2025,1,"Q1 2025","QUEENSLAND","Large Car","passenger","PHEV",4
2025,1,"Q1 2025","SOUTH AUSTRALIA","Large Car","passenger","PHEV",2
2025,1,"Q1 2025","TASMANIA","Large Car","passenger","PHEV",0
2025,1,"Q1 2025","VICTORIA","Large Car","passenger","PHEV",20
2025,1,"Q1 2025","WESTERN AUSTRALIA","Large Car","passenger","PHEV",2
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","PHEV",0
2025,1,"Q1 2025","NEW SOUTH WALES","Medium Car","passenger","PHEV",12
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium Car","passenger","PHEV",0
2025,1,"Q1 2025","QUEENSLAND","Medium Car","passenger","PHEV",9
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium Car","passenger","PHEV",2
2025,1,"Q1 2025","TASMANIA","Medium Car","passenger","PHEV",0
2025,1,"Q1 2025","VICTORIA","Medium Car","passenger","PHEV",16
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium Car","passenger","PHEV",1
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","PHEV",3
2025,1,"Q1 2025","NEW SOUTH WALES","Small Car","passenger","PHEV",12
2025,1,"Q1 2025","QUEENSLAND","Small Car","passenger","PHEV",6
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small Car","passenger","PHEV",1
2025,1,"Q1 2025","TASMANIA","Small Car","passenger","PHEV",0
2025,1,"Q1 2025","VICTORIA","Small Car","passenger","PHEV",13
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small Car","passenger","PHEV",1
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Sports Car","passenger","PHEV",0
2025,1,"Q1 2025","NEW SOUTH WALES","Sports Car","passenger","PHEV",12
2025,1,"Q1 2025","QUEENSLAND","Sports Car","passenger","PHEV",23
2025,1,"Q1 2025","SOUTH AUSTRALIA","Sports Car","passenger","PHEV",8
2025,1,"Q1 2025","TASMANIA","Sports Car","passenger","PHEV",0
2025,1,"Q1 2025","VICTORIA","Sports Car","passenger","PHEV",18
2025,1,"Q1 2025","WESTERN AUSTRALIA","Sports Car","passenger","PHEV",1
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","PHEV",57
2025,1,"Q1 2025","NEW SOUTH WALES","Large SUV","SUV","PHEV",576
2025,1,"Q1 2025","NORTHERN TERRITORY","Large SUV","SUV","PHEV",3
2025,1,"Q1 2025","QUEENSLAND","Large SUV","SUV","PHEV",224
2025,1,"Q1 2025","SOUTH AUSTRALIA","Large SUV","SUV","PHEV",87
2025,1,"Q1 2025","TASMANIA","Large SUV","SUV","PHEV",12
2025,1,"Q1 2025","VICTORIA","Large SUV","SUV","PHEV",405
2025,1,"Q1 2025","WESTERN AUSTRALIA","Large SUV","SUV","PHEV",116
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","PHEV",249
2025,1,"Q1 2025","NEW SOUTH WALES","Medium SUV","SUV","PHEV",1979
2025,1,"Q1 2025","NORTHERN TERRITORY","Medium SUV","SUV","PHEV",59
2025,1,"Q1 2025","QUEENSLAND","Medium SUV","SUV","PHEV",1258
2025,1,"Q1 2025","SOUTH AUSTRALIA","Medium SUV","SUV","PHEV",374
2025,1,"Q1 2025","TASMANIA","Medium SUV","SUV","PHEV",56
2025,1,"Q1 2025","VICTORIA","Medium SUV","SUV","PHEV",1771
2025,1,"Q1 2025","WESTERN AUSTRALIA","Medium SUV","SUV","PHEV",694
2025,1,"Q1 2025","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","PHEV",36
2025,1,"Q1 2025","NEW SOUTH WALES","Small SUV","SUV","PHEV",211
2025,1,"Q1 2025","NORTHERN TERRITORY","Small SUV","SUV","PHEV",7
2025,1,"Q1 2025","QUEENSLAND","Small SUV","SUV","PHEV",159
2025,1,"Q1 2025","SOUTH AUSTRALIA","Small SUV","SUV","PHEV",82
2025,1,"Q1 2025","TASMANIA","Small SUV","SUV","PHEV",17
2025,1,"Q1 2025","VICTORIA","Small SUV","SUV","PHEV",187
2025,1,"Q1 2025","WESTERN AUSTRALIA","Small SUV","SUV","PHEV",75
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","BEV",0
2025,2,"Q2 2025","NEW SOUTH WALES","Ute (2WD)","light_commercial","BEV",1
2025,2,"Q2 2025","QUEENSLAND","Ute (2WD)","light_commercial","BEV",0
2025,2,"Q2 2025","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","BEV",0
2025,2,"Q2 2025","VICTORIA","Ute (2WD)","light_commercial","BEV",0
2025,2,"Q2 2025","WESTERN AUSTRALIA","Ute (2WD)","light_commercial","BEV",0
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","NEW SOUTH WALES","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","NORTHERN TERRITORY","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","QUEENSLAND","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","TASMANIA","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","VICTORIA","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","BEV",0
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","BEV",0
2025,2,"Q2 2025","NEW SOUTH WALES","Van","light_commercial","BEV",57
2025,2,"Q2 2025","NORTHERN TERRITORY","Van","light_commercial","BEV",0
2025,2,"Q2 2025","QUEENSLAND","Van","light_commercial","BEV",14
2025,2,"Q2 2025","SOUTH AUSTRALIA","Van","light_commercial","BEV",9
2025,2,"Q2 2025","TASMANIA","Van","light_commercial","BEV",2
2025,2,"Q2 2025","VICTORIA","Van","light_commercial","BEV",40
2025,2,"Q2 2025","WESTERN AUSTRALIA","Van","light_commercial","BEV",8
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","BEV",1
2025,2,"Q2 2025","NEW SOUTH WALES","Large Car","passenger","BEV",69
2025,2,"Q2 2025","NORTHERN TERRITORY","Large Car","passenger","BEV",1
2025,2,"Q2 2025","QUEENSLAND","Large Car","passenger","BEV",12
2025,2,"Q2 2025","SOUTH AUSTRALIA","Large Car","passenger","BEV",13
2025,2,"Q2 2025","TASMANIA","Large Car","passenger","BEV",3
2025,2,"Q2 2025","VICTORIA","Large Car","passenger","BEV",97
2025,2,"Q2 2025","WESTERN AUSTRALIA","Large Car","passenger","BEV",23
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","BEV",140
2025,2,"Q2 2025","NEW SOUTH WALES","Medium Car","passenger","BEV",1050
2025,2,"Q2 2025","NORTHERN TERRITORY","Medium Car","passenger","BEV",7
2025,2,"Q2 2025","QUEENSLAND","Medium Car","passenger","BEV",736
2025,2,"Q2 2025","SOUTH AUSTRALIA","Medium Car","passenger","BEV",230
2025,2,"Q2 2025","TASMANIA","Medium Car","passenger","BEV",29
2025,2,"Q2 2025","VICTORIA","Medium Car","passenger","BEV",958
2025,2,"Q2 2025","WESTERN AUSTRALIA","Medium Car","passenger","BEV",381
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","BEV",114
2025,2,"Q2 2025","NEW SOUTH WALES","Small Car","passenger","BEV",803
2025,2,"Q2 2025","NORTHERN TERRITORY","Small Car","passenger","BEV",8
2025,2,"Q2 2025","QUEENSLAND","Small Car","passenger","BEV",569
2025,2,"Q2 2025","SOUTH AUSTRALIA","Small Car","passenger","BEV",178
2025,2,"Q2 2025","TASMANIA","Small Car","passenger","BEV",44
2025,2,"Q2 2025","VICTORIA","Small Car","passenger","BEV",608
2025,2,"Q2 2025","WESTERN AUSTRALIA","Small Car","passenger","BEV",395
2025,2,"Q2 2025","NEW SOUTH WALES","Sports Car","passenger","BEV",7
2025,2,"Q2 2025","NORTHERN TERRITORY","Sports Car","passenger","BEV",1
2025,2,"Q2 2025","QUEENSLAND","Sports Car","passenger","BEV",2
2025,2,"Q2 2025","SOUTH AUSTRALIA","Sports Car","passenger","BEV",3
2025,2,"Q2 2025","TASMANIA","Sports Car","passenger","BEV",0
2025,2,"Q2 2025","VICTORIA","Sports Car","passenger","BEV",5
2025,2,"Q2 2025","WESTERN AUSTRALIA","Sports Car","passenger","BEV",4
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","BEV",8
2025,2,"Q2 2025","NEW SOUTH WALES","People Mover","people_mover","BEV",71
2025,2,"Q2 2025","NORTHERN TERRITORY","People Mover","people_mover","BEV",0
2025,2,"Q2 2025","QUEENSLAND","People Mover","people_mover","BEV",43
2025,2,"Q2 2025","SOUTH AUSTRALIA","People Mover","people_mover","BEV",4
2025,2,"Q2 2025","TASMANIA","People Mover","people_mover","BEV",2
2025,2,"Q2 2025","VICTORIA","People Mover","people_mover","BEV",44
2025,2,"Q2 2025","WESTERN AUSTRALIA","People Mover","people_mover","BEV",13
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","BEV",20
2025,2,"Q2 2025","NEW SOUTH WALES","Large SUV","SUV","BEV",224
2025,2,"Q2 2025","NORTHERN TERRITORY","Large SUV","SUV","BEV",0
2025,2,"Q2 2025","QUEENSLAND","Large SUV","SUV","BEV",115
2025,2,"Q2 2025","SOUTH AUSTRALIA","Large SUV","SUV","BEV",43
2025,2,"Q2 2025","TASMANIA","Large SUV","SUV","BEV",5
2025,2,"Q2 2025","VICTORIA","Large SUV","SUV","BEV",315
2025,2,"Q2 2025","WESTERN AUSTRALIA","Large SUV","SUV","BEV",60
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","BEV",545
2025,2,"Q2 2025","NEW SOUTH WALES","Medium SUV","SUV","BEV",5498
2025,2,"Q2 2025","NORTHERN TERRITORY","Medium SUV","SUV","BEV",26
2025,2,"Q2 2025","QUEENSLAND","Medium SUV","SUV","BEV",3452
2025,2,"Q2 2025","SOUTH AUSTRALIA","Medium SUV","SUV","BEV",728
2025,2,"Q2 2025","TASMANIA","Medium SUV","SUV","BEV",182
2025,2,"Q2 2025","VICTORIA","Medium SUV","SUV","BEV",5054
2025,2,"Q2 2025","WESTERN AUSTRALIA","Medium SUV","SUV","BEV",1666
2025,2,"Q2 2025","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","BEV",133
2025,2,"Q2 2025","NEW SOUTH WALES","Small SUV","SUV","BEV",1337
2025,2,"Q2 2025","NORTHERN TERRITORY","Small SUV","SUV","BEV",11
2025,2,"Q2 2025","QUEENSLAND","Small SUV","SUV","BEV",712
2025,2,"Q2 2025","SOUTH AUSTRALIA","Small SUV","SUV","BEV",250
2025,2,"Q2 2025","TASMANIA","Small SUV","SUV","BEV",59
2025,2,"Q2 2025","VICTORIA","Small SUV","SUV","BEV",1517
2025,2,"Q2 2025","WESTERN AUSTRALIA","Small SUV","SUV","BEV",485
2025,2,"Q2 2025","NEW SOUTH WALES","Large Car","passenger","FCEV",1
2025,2,"Q2 2025","VICTORIA","Large Car","passenger","FCEV",0
