"manufacturer_id","vehicle_class_id","fuel_type_id","source_id","query_year","vehicle_display_id","model","body","engine","transmission","drivetrain","tailpipe_co2_comb_g_km","tailpipe_co2_urban_g_km","tailpipe_co2_extra_g_km","annual_fuel_cost_aud","fuel_consumption_comb_l_100km","fuel_consumption_urban_l_100km","fuel_consumption_extra_l_100km","energy_consumption_wh_km","electric_range_km","air_pollution_standard","annual_tailpipe_co2_tonnes","fuel_lifecycle_co2_g_km","noise_data","test_cycle","source_url","raw_html_path","fuel_type_label","powertrain_group","vehicle_class_label","manufacturer_label"
3,7,4,"gvg_current_search",2025,"30618","Toyota Hilux","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",196,232,176,2134,7.4,8.8,6.7,NA,NA,"Euro 5",2.74,251,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"29696","Toyota Hilux","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",220,287,182,2423,8.4,10.9,6.9,NA,NA,"Euro 5",3.08,284,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"27415","Toyota Hilux","4 door 4 seat Utility","2.8L 4cyl Turbo Diesel","5 spd Manual","2WD",193,242,164,2105,7.3,9.2,6.2,NA,NA,"Euro 5",2.7,247,"74 dBA <br/>@ 2700 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,7,4,"gvg_current_search",2025,"27416","Toyota Hilux","4 door 4 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",201,242,176,2192,7.6,9.2,6.7,NA,NA,"Euro 5",2.81,257,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"30624","Toyota Hilux","4 door 5 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",204,227,191,2250,7.8,8.6,7.3,NA,NA,"Euro 5",2.86,264,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"30623","Toyota Hilux","4 door 4 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",204,227,191,2250,7.8,8.6,7.3,NA,NA,"Euro 5",2.86,264,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,7,4,"gvg_current_search",2025,"27420","Toyota Hilux","2 door 2 seat Cab-chassis","2.4L 4cyl Turbo Diesel","5 spd Manual","2WD",203,231,186,2221,7.7,8.8,7.1,NA,NA,"Euro 5",2.84,261,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"27428","Toyota Hilux","2 door 2 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",236,287,207,2596,9,10.9,7.8,NA,NA,"Euro 5",3.3,305,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"30619","Toyota Hilux","4 door 5 seat Utility","2.4L 4cyl Turbo Diesel","6 spd Auto","2WD",196,235,174,2163,7.5,9,6.6,NA,NA,"Euro 5",2.74,254,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,7,4,"gvg_current_search",2025,"27427","Toyota Hilux","2 door 2 seat Cab-chassis","2.4L 4cyl Turbo Diesel","6 spd Auto","4WD",224,272,195,2451,8.5,10.3,7.4,NA,NA,"Euro 5",3.14,288,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"33643","Toyota Hilux GR Sport","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",213,243,197,2336,8.1,9.2,7.5,NA,NA,"Euro 5",2.98,274,"73 dBA <br/>@ 2250 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"31056","Toyota Hilux Rogue","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",220,245,206,2423,8.4,9.3,7.8,NA,NA,"Euro 5",3.08,284,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"31055","Toyota Hilux Rugged-X","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",220,245,206,2423,8.4,9.3,7.8,NA,NA,"Euro 5",3.08,284,"75 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,7,4,"gvg_current_search",2025,"37003","Toyota HILUX SR","4 door 5 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",192,200,188,2105,7.3,7.6,7.1,NA,NA,"Euro 5",2.69,247,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"37010","Toyota HILUX SR","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","2WD",194,217,181,2134,7.4,8.2,6.9,NA,NA,"Euro 5",2.72,251,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"36998","Toyota HILUX SR5","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",187,208,175,2048,7.1,7.9,6.6,NA,NA,"Euro 5",2.62,240,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"36999","Toyota HILUX SR5+","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",187,208,175,2048,7.1,7.9,6.6,NA,NA,"Euro 5",2.62,240,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,7,4,"gvg_current_search",2025,"37004","Toyota HILUX WorkMate","2 door 2 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Manual","2WD",192,200,188,2105,7.3,7.6,7.1,NA,NA,"Euro 5",2.69,247,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"37008","Toyota HILUX WorkMate","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",194,217,181,2134,7.4,8.2,6.9,NA,NA,"Euro 5",2.72,251,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"37005","Toyota HILUX WorkMate","2 door 2 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",194,217,181,2134,7.4,8.2,6.9,NA,NA,"Euro 5",2.72,251,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,7,4,"gvg_current_search",2025,"37006","Toyota HILUX WorkMate","4 door 5 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",194,217,181,2134,7.4,8.2,6.9,NA,NA,"Euro 5",2.72,251,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"37009","Toyota HILUX WorkMate","4 door 5 seat Utility","2.8L 4cyl Turbo Diesel","6 spd Auto","2WD",194,217,181,2134,7.4,8.2,6.9,NA,NA,"Euro 5",2.72,251,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,7,4,"gvg_current_search",2025,"37007","Toyota HILUX WorkMate","2 door 2 seat Cab-chassis","2.8L 4cyl Turbo Diesel","6 spd Auto","2WD",194,217,181,2134,7.4,8.2,6.9,NA,NA,"Euro 5",2.72,251,"74 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make3.html","Diesel","ICE_diesel","Ute or Light Truck","Toyota"
3,4,4,"gvg_current_search",2025,"27357","Toyota LandCruiser","4 door 8 seat SUV","4.5L 8cyl Turbo Diesel","6 spd Auto","4WD",250,297,224,2740,9.5,11.2,8.5,NA,NA,"Euro 5",3.5,322,"76 dBA <br/>@ 2700 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"31586","Toyota LANDCRUISER 300 GX/GR-S/SAHARA ZX","4 door 5 seat Wagon","3.3L 6cyl Turbo Diesel","10 spd Auto","4WD",235,296,199,2567,8.9,11.3,7.6,NA,NA,"Euro 5",3.29,301,"78 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"37604","Toyota LANDCRUISER 300 GX/GR-S/SAHARA ZX","4 door 5 seat Wagon","3.3L 6cyl Turbo Diesel","10 spd Auto","4WD",235,292,201,2567,8.9,11.1,7.6,NA,NA,"Euro 5",3.29,301,"78 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"37603","Toyota LANDCRUISER 300 GXL/VX/SAHARA","4 door 7 seat Wagon","3.3L 6cyl Turbo Diesel","10 spd Auto","4WD",235,292,201,2567,8.9,11.1,7.6,NA,NA,"Euro 5",3.29,301,"78 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"31587","Toyota LANDCRUISER 300 GXL/VX/SAHARA","4 door 7 seat Wagon","3.3L 6cyl Turbo Diesel","10 spd Auto","4WD",235,296,199,2567,8.9,11.3,7.6,NA,NA,"Euro 5",3.29,301,"78 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"29517","Toyota Prado","4 door 7 seat Wagon","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",212,257,185,2307,8,9.8,7,NA,NA,"Euro 5",2.97,271,"77 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"29518","Toyota Prado","4 door 5 seat Wagon","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",212,257,185,2307,8,9.8,7,NA,NA,"Euro 5",2.97,271,"77 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,8,4,"gvg_current_search",2025,"29516","Toyota Prado","4 door 7 seat Wagon","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",208,247,185,2278,7.9,9.4,7,NA,NA,"Euro 5",2.91,267,"76 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make3.html","Diesel","ICE_diesel","People Mover","Toyota"
3,8,4,"gvg_current_search",2025,"30910","Toyota Prado","4 door 7 seat Wagon","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",209,254,183,2278,7.9,9.6,7,NA,NA,"Euro 5",2.93,267,"77 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make3.html","Diesel","ICE_diesel","People Mover","Toyota"
3,4,4,"gvg_current_search",2025,"29515","Toyota Prado","4 door 5 seat Wagon","2.8L 4cyl Turbo Diesel","6 spd Manual","4WD",208,247,185,2278,7.9,9.4,7,NA,NA,"Euro 5",2.91,267,"76 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
3,4,4,"gvg_current_search",2025,"30909","Toyota Prado","4 door 5 seat Wagon","2.8L 4cyl Turbo Diesel","6 spd Auto","4WD",209,254,183,2278,7.9,9.6,7,NA,NA,"Euro 5",2.93,267,"77 dBA <br/>@ 2550 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
54,7,4,"gvg_current_search",2025,"31227","Volkswagen MY21 Amarok Core Dual Cab Ute TDI400 4WDS","4 door 5 seat Utility","2L 4cyl Turbo Diesel","6 spd Manual","4WD",220,265,194,2423,8.4,10.1,7.4,NA,NA,"Euro 5",3.08,284,"76 dBA <br/>@ 2375 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make54.html","Diesel","ICE_diesel","Ute or Light Truck","Volkswagen"
54,4,4,"gvg_current_search",2025,"31031","Volkswagen MY21 California Beach LE TDI340 4MOTION","4 door 5 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","4WD",200,230,184,2163,7.5,8.7,6.9,NA,NA,"Euro 6",2.8,254,"71 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,8,4,"gvg_current_search",2025,"31029","Volkswagen MY21 California Beach TDI340","4 door 7 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",175,191,165,1903,6.6,7.2,6.3,NA,NA,"Euro 6",2.45,223,"71 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make54.html","Diesel","ICE_diesel","People Mover","Volkswagen"
54,4,4,"gvg_current_search",2025,"31030","Volkswagen MY21 California Beach TDI340 4MOTION","4 door 5 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","4WD",200,230,184,2163,7.5,8.7,6.9,NA,NA,"Euro 6",2.8,254,"71 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,4,4,"gvg_current_search",2025,"31032","Volkswagen MY21 California Beach TDI450 4MOTION","4 door 5 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","4WD",208,245,186,2250,7.8,9.3,7,NA,NA,"Euro 6",2.91,264,"70 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,8,4,"gvg_current_search",2025,"31045","Volkswagen MY21 Caravelle TDI340","4 door 9 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",175,191,166,1903,6.6,7.2,6.3,NA,NA,"Euro 6",2.45,223,"71 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make54.html","Diesel","ICE_diesel","People Mover","Volkswagen"
54,8,4,"gvg_current_search",2025,"37757","Volkswagen MY21 Tiguan Allspace 140TDI Highline","4 door 7 seat SUV","2L 4cyl Turbo Diesel","7 spd Auto","4WD",169,195,154,1846,6.4,7.4,5.9,NA,NA,"Euro 6",2.37,217,"73 dBA <br/>@ 3000 rpm","WLTP (3-Phase)","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make54.html","Diesel","ICE_diesel","People Mover","Volkswagen"
54,7,4,"gvg_current_search",2025,"31044","Volkswagen MY21 Transporter Cab Chassis with factory tray TDI340","2 door 3 seat Cab-chassis","2L 4cyl Turbo Diesel","7 spd Auto","2WD",202,224,191,2192,7.6,8.5,7.2,NA,NA,"Euro 6",2.83,257,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make54.html","Diesel","ICE_diesel","Ute or Light Truck","Volkswagen"
54,4,4,"gvg_current_search",2025,"31043","Volkswagen MY21 Transporter Dual Cab Chassis with factory tray LWB TDI450","4 door 6 seat Cab-chassis","2L 4cyl Turbo Diesel","7 spd Auto","2WD",200,228,186,2163,7.5,8.6,7,NA,NA,"Euro 6",2.8,254,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,8,4,"gvg_current_search",2025,"31057","Volkswagen MY21 Transporter Dual Cab Chassis with factory tray LWB TDI450 4MOTION","4 door 6 seat Cab-chassis","2L 4cyl Turbo Diesel","7 spd Auto","4WD",217,248,200,2394,8.3,9.5,7.6,NA,NA,"Euro 5",3.04,281,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make54.html","Diesel","ICE_diesel","People Mover","Volkswagen"
54,4,4,"gvg_current_search",2025,"31058","Volkswagen MY21 Transporter Transporter Cab Chassis with factory tray TDI340","2 door 3 seat Cab-chassis","2L 4cyl Turbo Diesel","7 spd Auto","4WD",221,249,205,2423,8.4,9.5,7.8,NA,NA,"Euro 5",3.09,284,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,4,4,"gvg_current_search",2025,"31639","Volkswagen MY22 Caddy Caddy California TDI320","4 door 5 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",129,152,116,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,4,4,"gvg_current_search",2025,"31638","Volkswagen MY22 Caddy Caddy Life Maxi TDI320","4 door 7 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",129,152,116,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
54,4,4,"gvg_current_search",2025,"31637","Volkswagen MY22 Caddy Caddy Maxi TDI320","4 door 7 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",129,152,116,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
NA,6,4,"gvg_current_search",2025,"31634","Volkswagen MY22 Caddy Van Caddy Cargo Maxi TDI280","4 door 2 seat Van","2L 4cyl Turbo Diesel","6 spd Manual","2WD",129,160,110,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
NA,6,4,"gvg_current_search",2025,"31632","Volkswagen MY22 Caddy Van Caddy Cargo Maxi TDI320","4 door 2 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",129,152,116,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
NA,6,4,"gvg_current_search",2025,"31633","Volkswagen MY22 Caddy Van Caddy Cargo TDI280","3 door 2 seat Van","2L 4cyl Turbo Diesel","6 spd Manual","2WD",129,160,110,1413,4.9,6.1,4.2,NA,NA,"Euro 6",1.81,166,"72 dBA <br/>@ 2375 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
NA,6,4,"gvg_current_search",2025,"31631","Volkswagen MY22 Caddy Van Caddy Cargo TDI320","3 door 2 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",129,152,116,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
NA,6,4,"gvg_current_search",2025,"31635","Volkswagen MY22 Caddy Van Caddy Crew Maxi TDI320","4 door 5 seat Van","2L 4cyl Turbo Diesel","7 spd Auto","2WD",129,152,116,1413,4.9,5.8,4.4,NA,NA,"Euro 6",1.81,166,"74 dBA <br/>@ 3188 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
54,7,4,"gvg_current_search",2025,"32373","Volkswagen MY23 Amarok Core Dual Cab Ute TDI405","4 door 5 seat Utility","2L 4cyl Turbo Diesel","6 spd Auto","4WD",211,263,181,2307,8,10,6.9,NA,NA,"Euro 5",2.95,271,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make54.html","Diesel","ICE_diesel","Ute or Light Truck","Volkswagen"
54,7,4,"gvg_current_search",2025,"32372","Volkswagen MY23 Amarok Core Dual Cab Ute TDI405","4 door 5 seat Utility","2L 4cyl Turbo Diesel","6 spd Manual","4WD",186,212,171,2048,7.1,8.1,6.5,NA,NA,"Euro 5",2.6,240,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make54.html","Diesel","ICE_diesel","Ute or Light Truck","Volkswagen"
54,7,4,"gvg_current_search",2025,"32366","Volkswagen MY23 Amarok Life Dual Cab Ute TDI500","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,202,182,2076,7.2,7.7,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make54.html","Diesel","ICE_diesel","Ute or Light Truck","Volkswagen"
54,7,4,"gvg_current_search",2025,"32367","Volkswagen MY23 Amarok Style Dual Cab Ute TDI500","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,202,182,2076,7.2,7.7,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make54.html","Diesel","ICE_diesel","Ute or Light Truck","Volkswagen"
54,4,4,"gvg_current_search",2025,"32370","Volkswagen MY23 Amarok V6 Aventura Dual Cab Ute TDI600","4 door 5 seat Utility","3L 6cyl Turbo Diesel","10 spd Auto","4WD",222,265,198,2423,8.4,10,7.5,NA,NA,"Euro 5",3.11,284,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
