VEHICLE_ID,MANUFACTURER,MODEL,YEAR,TRANSMISSION,BODY_STYLE,FUEL,TYPE_OF_CAR,CITY_CYCLE,HIGHWAY_CYCLE,FUEL_SYSTEM,ENGINE_DISPLACEMENT,ENGINE_DISPLACEMENT_COMMENT,NO_CYLINDERS,NO_GEAR_RATIOS,SEATING_CAPACITY,AXLE_RATIO,ADR8101_CYCLE
4455,Saab,9000 CDE 30 V6 Auto Sedan 5dr,1996,auto,Sedan,petrol,Passenger,12,6.8,I,3,,6,4,5,3.57,
4456,Saab,9000 CDE 30 V6 Man Sedan 5dr,1996,man,Sedan,petrol,Passenger,11,6.6,I,3,,6,5,5,4.05,
4457,Saab,9000 CS 23i Auto Sedan 5dr,1996,auto,Sedan,petrol,Passenger,12.5,7.4,I,2.3,,4,4,5,4.28,
4458,Saab,9000 CS 23i Man Sedan 5dr,1996,man,Sedan,petrol,Passenger,12,7.2,I,2.3,,4,5,5,4.45,
4459,Saab,9000 CS Ecopower 23 Turbo Auto Sedan 5dr,1996,auto,Sedan,petrol,Passenger,12,7.4,I,2.3,,4,4,5,4.28,
4460,Saab,9000 CS Ecopower 23 Turbo Man Sedan 5dr,1996,man,Sedan,petrol,Passenger,10.5,6.4,I,2.3,,4,5,5,3.61,
4461,Saab,9000 CSE 23 Turbo Auto Sedan 5dr,1996,auto,Sedan,petrol,Passenger,12,7.6,I,2.3,,4,5,5,4.28,
4462,Saab,9000 CSE 23 Turbo Man Sedan 5dr,1996,man,Sedan,petrol,Passenger,11,6.8,I,2.3,,4,5,5,3.61,
4463,Saab,9000 Griffin 30 V6 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,12,6.8,I,3,,6,4,5,3.57,
4464,Seat,Cordoba Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,10,6.4,I,1.8,,4,4,5,3.29,
4465,Seat,Cordoba Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,9,5.2,I,1.8,,4,5,5,3.11,
4466,Seat,Ibiza GTI Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,10,5.8,I,2,,4,5,5,3.06,
4467,Seat,Ibiza Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,8.5,5.6,I,1.4,,4,5,5,3.13,
4468,Seat,Toledo Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,6.4,I,2,,4,4,5,3.06,
4469,Seat,Toledo GT Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,10,6,I,2,,4,5,5,3.68,
4470,Seat,Toledo Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,10,5.6,I,2,,4,5,5,3.66,
4471,Subaru,Impreza GX & SportsWagon 20 All Wheel Drive MY97 Auto Hatch 5dr,1996,auto,Hatch,petrol,Passenger,10.1,7,I,2,,4,4,5,4.111,
4472,Subaru,Impreza GX & SportsWagon 20 All Wheel Drive MY97 Man Hatch 5dr,1996,man,Hatch,petrol,Passenger,10.2,7.1,I,2,,4,5,5,3.9,
4473,Subaru,Impreza GX 20 FWD MY97 Auto Sedan 4dr & Hatch 5dr,1996,auto,Sedan,petrol,Passenger,10.1,7,I,2,,4,4,5,4.111,
4474,Subaru,Impreza GX 20 FWD MY97 Man Sedan 4dr & Hatch 5dr,1996,man,Sedan,petrol,Passenger,10,6.9,I,2,,4,5,5,3.7,
4475,Subaru,Impreza LX 16 FWD MY97 Auto Hatch 5dr,1996,auto,Hatch,petrol,Passenger,9.5,6.6,I,1.6,,4,4,5,4.444,
4476,Subaru,Impreza LX 16 FWD MY97 Man Sedan 4dr & Hatch 5dr,1996,man,Sedan,petrol,Passenger,9.1,6.1,I,1.6,,4,5,5,3.9,
4477,Subaru,Impreza RX 20 All Wheel Drive MY97 Man Sedan 4dr & Hatch 5dr,1996,man,Sedan,petrol,Passenger,10.2,7.1,I,2,,4,5,5,3.9,
4478,Subaru,Impreza WRX Turbo All Wheel Drive Auto Sedan 4dr & Hatch 5dr,1996,auto,Sedan,petrol,Passenger,10.8,7.1,I,2,,4,4,5,4.111,
4479,Subaru,Impreza WRX Turbo All Wheel Drive Man Sedan 4dr & Hatch 5dr,1996,man,Sedan,petrol,Passenger,10.5,7,I,2,,4,5,5,3.9,
4480,Subaru,Liberty All Wheel Drive LX & GX MY97 B-2 series Auto Sedan & Wagon 4dr,1996,auto,Sedan Wagon,petrol,Passenger,10.1,7.1,I,2.2,,4,4,5,4.111,
4481,Subaru,Liberty All Wheel Drive LX & GX MY97 B-2 series Man Sedan & Wagon 4dr,1996,man,Sedan Wagon,petrol,Passenger,9.9,6.6,I,2.2,,4,5,5,3.7,
4482,Subaru,Liberty All Wheel Drive RX 25 Auto Sedan & Wagon 4dr,1996,auto,Sedan Wagon,petrol,Passenger,10.4,7.3,I,2.5,,4,4,5,4.111,
4483,Subaru,Liberty FWD LX & GX MY97 B-2 series Auto Sedan & Wagon 4dr,1996,auto,Sedan Wagon,petrol,Passenger,10.1,7.1,I,2.2,,4,4,5,4.111,
4484,Subaru,Liberty FWD LX & GX MY97 B-2 series Man Sedan & Wagon 4dr,1996,man,Sedan Wagon,petrol,Passenger,9.9,6.6,I,2.2,,4,5,5,3.7,
4485,Subaru,Outback All Wheel Drive GX & Ltd Auto Wagon 4dr,1996,auto,Wagon,petrol,Passenger,10.5,7.2,I,2.5,,4,4,5,4.444,
4486,Subaru,SVX Auto Coupe 2dr,1996,auto,Coupe,petrol,Passenger,12.5,9,I,3.3,,6,4,4,3.7,
4487,Suzuki,Alto Man Hatchback 5dr,1996,man,Hatch,petrol,Passenger,6.2,4.4,I,1,,4,5,5,3.94,
4488,Suzuki,Baleno 16 Auto Hatchback 3dr,1996,auto,Hatch,petrol,Passenger,8.5,6.2,I,1.6,,4,4,5,3.853,
4489,Suzuki,Baleno 16 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,8.5,6.4,I,1.6,,4,4,5,3.853,
4490,Suzuki,Baleno 16 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,8.5,6.6,I,1.6,,4,4,5,3.853,
4491,Suzuki,Baleno 16 Man Hatchback 3dr,1996,man,Hatch,petrol,Passenger,7.6,5.4,I,1.6,,4,5,5,3.789,
4492,Suzuki,Baleno 16 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,7.8,5.8,I,1.6,,4,5,5,3.789,
4493,Suzuki,Baleno 16 Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,7.8,6.2,I,1.6,,4,5,5,4.105,
4494,Suzuki,Baleno 18 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,9,6.8,I,1.8,,4,4,5,3.853,
4495,Suzuki,Baleno 18 Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,8.5,6.6,I,1.8,,4,5,5,3.722,
4496,Suzuki,Baleno GTX Man Hatchback 3dr,1996,man,Hatch,petrol,Passenger,8.5,6.4,I,1.8,,4,5,5,3.722,
4497,Suzuki,Baleno GTX Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,8.5,6.4,I,1.8,,4,5,5,3.722,
4498,Suzuki,Sierra 13 4WD Man hard top 2dr,1996,man,Wagon,petrol,4WD,8.5,,C,1.3,,4,5,4,3.73,
4499,Suzuki,Sierra 13 4WD Man soft top 2dr,1996,man,Wagon,petrol,4WD,8.5,,C,1.3,,4,5,4,3.73,
4500,Suzuki,Sierra Stockman 4WD Man utility 2dr,1996,man,utility,petrol,4WD,9.5,,C,1,,4,4,2,4.11,
4501,Suzuki,Swift 10 Auto Hatchback 3dr,1996,auto,Hatch,petrol,Passenger,6.6,5.6,C,1,,3,3,5,3.95,
4502,Suzuki,Swift 10 Man Hatchback 3dr,1996,man,Hatch,petrol,Passenger,6,4.6,C,1,,3,5,5,4.1,
4503,Suzuki,Swift 13 Cino Auto Hatchback 5dr,1996,auto,Hatch,petrol,Passenger,8,6.4,C,1.3,,4,3,5,3.68,
4504,Suzuki,Swift 13 Cino Man Hatchback 3dr & 5dr,1996,man,Hatch,petrol,Passenger,6.8,5,C,1.3,,4,5,5,3.52,
4505,Suzuki,Swift 13 Gti Man Hatchback 3dr,1996,man,Hatch,petrol,Passenger,7.4,5.4,I,1.3,,4,5,5,4.1,
4506,Suzuki,Vitara 16 4WD Auto 2dr,1996,auto,Wagon,petrol,4WD,9.5,,I,1.6,,4,4,4,5.13,
4507,Suzuki,Vitara 16 4WD Auto LWB 4dr,1996,auto,Wagon,petrol,4WD,10,,I,1.6,,4,4,5,5.13,
4508,Suzuki,Vitara 16 4WD Man 2dr,1996,man,Wagon,petrol,4WD,9,,I,1.6,,4,5,4,5.13,
4509,Suzuki,Vitara 16 4WD Man LWB 4dr,1996,man,Wagon,petrol,4WD,9.5,,I,1.6,,4,5,5,5.13,
4510,Suzuki,Vitara V6 4WD Auto LWB 4dr,1996,auto,Wagon,petrol,4WD,11,,I,2,,6,4,5,4.88,
4511,Suzuki,Vitara V6 4WD Man LWB 4dr,1996,man,Wagon,petrol,4WD,10.5,,I,2,,6,5,5,4.63,
4512,Suzuki,Vitara X-90 4WD Auto 2dr,1996,auto,Wagon,petrol,4WD,9.5,,I,1.6,,4,4,2,4.87,
4513,Suzuki,Vitara X-90 4WD Man 2dr,1996,man,Wagon,petrol,4WD,9,,I,1.6,,4,5,2,4.87,
4514,Toyota,Camry Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,10,6.6,I,2.2,,4,4,5,3.944,
4515,Toyota,Camry Auto Wagon 4dr,1996,auto,Wagon,petrol,Passenger,10.5,7,I,2.2,,4,4,5,3.944,
4516,Toyota,Camry Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,10,6.4,I,2.2,,4,5,5,3.944,
4517,Toyota,Camry Man Wagon 4dr,1996,man,Wagon,petrol,Passenger,10.5,6.8,I,2.2,,4,5,5,3.944,
4518,Toyota,Celica Auto liftback 2dr,1996,auto,Hatch,petrol,Passenger,10,6.6,I,2.2,,4,4,4,4.176,
4519,Toyota,Celica Man liftback 2dr,1996,man,Hatch,petrol,Passenger,9.5,6.6,I,2.2,,4,5,4,4.176,
4520,Toyota,Corolla Auto Sedan & Hatchback 4dr,1996,auto,Hatch Sedan,petrol,Passenger,8.5,6.6,I,1.6,,4,4,5,2.962,
4521,Toyota,Corolla Auto Sedan & Hatchback 4dr,1996,auto,Hatch Sedan,petrol,Passenger,8.5,6.8,I,1.8,,4,4,5,2.821,
4522,Toyota,Corolla Man Sedan & Hatchback 4dr,1996,man,Hatch Sedan,petrol,Passenger,8,6.4,I,1.6,,4,5,5,4.058,
4523,Toyota,Corolla Man Sedan & Hatchback 4dr,1996,man,Hatch Sedan,petrol,Passenger,8,6.6,I,1.8,,4,5,5,4.058,
4524,Toyota,"Hilux 2WD single cab, Xtra cab & double cab Auto pickup 2dr & 4dr",1996,auto,utility,petrol,Light Comm,10.5,,C,2.4,,4,4,3/4/5,4.3,
4525,Toyota,"Hilux 2WD single cab, Xtra cab & double cab Man pickup 2dr & 4dr",1996,man,utility,petrol,Light Comm,11,,C,2.4,,4,5,3/4/5,4.1,
4526,Toyota,"Hilux 4WD single cab, Xtra cab & double cab Man pickup 2dr & 4dr",1996,man,utility,petrol,4WD,12.5,,C,2.4,,4,5,3/4/5,4.875,
4527,Toyota,Hilux Grinner 2WD Man pickup 2dr,1996,man,utility,petrol,Light Comm,10,,C,1.8,,4,4,3,4.555,
4528,Toyota,Lexcen 'T4' Series CSi & VXi Auto Sedan & Wagon 4dr,1996,auto,Sedan Wagon,petrol,Passenger,11.5,7.2,I,3.8,,6,4,5,3.08,
4529,Toyota,Lexcen 'T4' Series Newport Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,7.2,I,3.8,,6,4,5,3.08,
4530,Toyota,MR2 Man Coupe 2dr,1996,man,Coupe,petrol,Passenger,9.5,6.4,I,2,,4,5,2,3.944,
4531,Toyota,Paseo Auto Coupe 2dr,1996,auto,Coupe,petrol,Passenger,7.6,5.2,I,1.5,,4,4,4,2.821,
4532,Toyota,Paseo Man Coupe 2dr,1996,man,Coupe,petrol,Passenger,7.2,5.2,I,1.5,,4,5,4,3.941,
4533,Toyota,RAV4 Auto 3dr,1996,auto,Wagon,petrol,4WD,9.5,,I,2,,4,4,4,4.404,
4534,Toyota,RAV4 Auto Wagon 5dr,1996,auto,Wagon,petrol,4WD,9.5,,I,2,,4,4,5,4.404,
4535,Toyota,RAV4 Man 3dr,1996,man,Wagon,petrol,4WD,9.5,,I,2,,4,5,4,4.933,
4536,Toyota,RAV4 Man Wagon 5dr,1996,man,Wagon,petrol,4WD,9.5,,I,2,,4,5,5,4.933,
4537,Toyota,Starlet Auto Hatchback 3dr & 5dr,1996,auto,Hatch,petrol,Passenger,7.2,5.2,I,1.3,,4,3,5,3.526,
4538,Toyota,Starlet Man Hatchback 3dr & 5dr,1996,man,Hatch,petrol,Passenger,6.6,4.8,I,1.3,,4,5,5,3.722,
4539,Toyota,Tarago Auto Wagon 3dr,1996,auto,van Wagon,petrol,Passenger,12,8,I,2.5,,4,4,8,4.3,
4540,Toyota,Tarago Man Wagon 3dr,1996,man,van Wagon,petrol,Passenger,11.5,8.5,I,2.5,,4,5,8,4.1,
4541,Toyota,Townace Auto van 3dr,1996,auto,van,petrol,Light Comm,10,,C,2,,4,4,2,4.555,
4542,Toyota,Townace Man van 3dr,1996,man,van,petrol,Light Comm,9.5,,C,2,,4,5,2,4.3,
4543,Toyota,Vienta V6 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,7.6,I,3,,6,4,5,3.625,
4544,Toyota,Vienta V6 Auto Wagon 4dr,1996,auto,Wagon,petrol,Passenger,12,7.6,I,3,,6,4,5,3.625,
4545,Toyota,Vienta V6 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,11,7,I,3,,6,5,5,3.625,
4546,Volkswagen,Golf Cabriolet Auto Sedan 2dr,1996,auto,Sedan,petrol,Passenger,11,7,I,2,,4,4,4,3.06,
4547,Volkswagen,Golf Cabriolet Man Sedan 2dr,1996,man,Sedan,petrol,Passenger,10,6.4,I,2,,4,5,4,3.66,
4548,Volkswagen,Golf CL Auto Hatch 2dr,1996,auto,Hatch,petrol,Passenger,9.5,6.4,I,1.8,,4,4,5,3.29,
4549,Volkswagen,Golf CL Man Hatch 2dr,1996,man,Hatch,petrol,Passenger,9,5.8,I,1.8,,4,5,5,3.11,
4550,Volkswagen,Golf GL Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,10,6.6,I,2,,4,4,5,3.06,
4551,Volkswagen,Golf GL Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,9.5,6.2,I,2,,4,5,5,3.66,
4552,Volkswagen,Golf VR6 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,12,6.8,I,2.8,,6,4,5,2.69,
4553,Volkswagen,Golf VR6 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,11,6.8,I,2.8,,6,5,5,2.83,
4554,Volkswagen,Passat Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,10.5,6.4,I,2,,4,4,5,3.06,
4555,Volkswagen,Passat Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,12.5,7.6,I,2.8,,6,4,5,2.69,
4556,Volkswagen,Passat Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,9.5,6.4,I,2,,4,5,5,3.66,
4557,Volkswagen,Passat Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,11.5,7.2,I,2.8,,6,5,5,2.86,
4558,Volkswagen,Transporter 28GVM Auto van 4dr,1996,auto,van,petrol,Light Comm,14.5,,I,2.5,,5,4,2/3,3.29,
4559,Volkswagen,Transporter 28GVM Man pickup 2dr,1996,man,utility,petrol,Light Comm,13,,I,2.5,,5,5,2/3,3.48,
4560,Volkswagen,Transporter 28GVM Man van 4dr,1996,man,van,petrol,Light Comm,13,,I,2.5,,5,5,2/3,3.48,
4561,Volkswagen,Transporter 28GVM Man van 4dr,1996,man,van,petrol,Light Comm,12.5,,I,2,,4,5,2/3,3.48,
4562,Volkswagen,Vento Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,10,6.6,I,2,,4,4,5,3.06,
4563,Volkswagen,Vento Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,9.5,6.2,I,2,,4,5,5,3.66,
4564,Volkswagen,Golf Diesel Auto Sedan 4dr,1996,auto,Sedan,diesel,Passenger,6.8,4.4,TDI,1.9,,4,4,5,2.37,
4565,Volkswagen,Golf Diesel Man Sedan 4dr,1996,man,Sedan,diesel,Passenger,5.6,4,TDI,1.9,,4,5,5,2.39,
4566,Volvo,850 GLT 25 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,7.2,I,2.5,,5,4,5,2.74,
4567,Volvo,850 GLT 25 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,11.5,6.6,I,2.5,,5,4,5,2.74,
4568,Volvo,850 GLT 25 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,11,6.8,I,2.5,,5,5,5,4,
4569,Volvo,850 GLT 25 Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,11,6.6,I,2.5,,5,5,5,4,
4570,Volvo,850 R Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,7,I,2.3,,5,4,5,2.54,
4571,Volvo,850 R Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,11.5,7,I,2.3,,5,4,5,2.54,
4572,Volvo,850 R Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,12,6.8,I,2.3,,5,5,5,4,
4573,Volvo,850 R Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,12,6.8,I,2.3,,5,5,5,4,
4574,Volvo,850 S/CD 25 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,6.8,I,2.5,,5,4,5,2.54,
4575,Volvo,850 S/CD 25 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,11,6.4,I,2.5,,5,4,5,2.74,
4576,Volvo,850 S/CD 25 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,10.5,6.4,I,2.5,,5,5,5,2.54,
4577,Volvo,850 S/CD 25 Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,11,6.4,I,2.5,,5,5,5,4,
4578,Volvo,850 SE 25 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,7.2,I,2.5,,5,4,5,2.74,
4579,Volvo,850 SE 25 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,11.5,6.6,I,2.5,,5,4,5,2.74,
4580,Volvo,850 SE 25 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,11,6.8,I,2.5,,5,5,5,4,
4581,Volvo,850 SE 25 Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,11,6.6,I,2.5,,5,5,5,4,
4582,Volvo,850 T-5 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,11.5,7.4,I,2.3,,5,4,5,2.54,
4583,Volvo,850 T-5 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,11.5,7.8,I,2.3,,5,4,5,2.54,
4584,Volvo,850 T-5 Man Sedan 4dr,1996,man,Sedan,petrol,Passenger,11.5,7.4,I,2.3,,5,5,5,4,
4585,Volvo,850 T-5 Man Wagon 5dr,1996,man,Wagon,petrol,Passenger,11.5,7.8,I,2.3,,5,5,5,4,
4586,Volvo,960 30 Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,12,8,I,3,,6,4,5,3.73,
4587,Volvo,960 30 Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,12,8,I,3,,6,4,5,3.73,
4588,Volvo,960 Royal Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,12,8,I,3,,6,4,5,3.73,
4589,Volvo,960 SE Auto Sedan 4dr,1996,auto,Sedan,petrol,Passenger,12,8,I,3,,6,4,5,3.73,
4590,Volvo,960 SE Auto Wagon 5dr,1996,auto,Wagon,petrol,Passenger,12,8,I,3,,6,4,5,3.73,
4591,Audi,80 Cabriolet Auto. 2dr,1997,auto,cabriolet,petrol,Passenger,12.5,8,I,2.6,,6,4,4,3.21,
4592,Audi,A3 Auto. Sedan & Hatch 3dr,1997,auto,Sedan,petrol,Passenger,9,6.2,I,1.6,,4,4,5,4.88,
4593,Audi,A3 Auto. Sedan Hatch 3dr,1997,auto,Sedan,petrol,Passenger,10,6.6,I,1.8,,4,4,5,4.88,
4594,Audi,A3 Man. Sedan & Hatch 3dr,1997,man,Sedan,petrol,Passenger,8,5.2,I,1.6,,4,5,5,4.25,
4595,Audi,A3 Man. Sedan Hatch 3dr,1997,man,Sedan,petrol,Passenger,9,6,I,1.8,,4,5,5,4.24,
4596,Audi,A3 Turbo Auto. Sedan Hatch 3dr,1997,auto,Sedan,petrol,Passenger,9,6,I,1.8,,4,4,5,4.53,
4597,Audi,A3 Turbo Man. Sedan Hatch 3dr,1997,man,Sedan,petrol,Passenger,8.5,5.6,I,1.8,,4,5,5,3.68,
4598,Audi,A4 Auto. Avant 4dr,1997,auto,Wagon,petrol,Passenger,9.5,6.2,I,1.8,,4,4,5,3.50,
4599,Audi,A4 Auto. Avant 4dr,1997,auto,Wagon,petrol,Passenger,10.5,6.4,I,2.4,,6,5,5,2.44,
4600,Audi,A4 Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,9.5,6.2,I,1.8,,4,4,5,3.50,
4601,Audi,A4 Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,10.5,6.4,I,2.4,,6,5,5,2.44,
4602,Audi,A4 Man. Avant 4dr,1997,man,Wagon,petrol,Passenger,9,5.6,I,1.8,,4,5,5,3.59,
4603,Audi,A4 Man. Sedan 4dr,1997,man,Sedan,petrol,Passenger,9,5.6,I,1.8,,4,5,5,3.59,
4604,Audi,A4 Man. Sedan 4dr,1997,man,Sedan,petrol,Passenger,10,6.2,I,2.4,,6,5,5,3.07,
4605,Audi,A4 Quattro Man. Sedan 4dr,1997,man,Sedan,petrol,Passenger,10,6.4,I,1.8,,4,5,5,3.89,
4606,Audi,A4 Quattro Man. Sedan 4dr,1997,man,Sedan,petrol,Passenger,11,7,I,2.4,,6,5,5,3.25,
4607,Audi,A4 Quattro Turbo Man. Avant 4dr,1997,man,Wagon,petrol,Passenger,9.5,6.4,I,1.8,,4,5,5,3.26,
4608,Audi,A4 Quattro Turbo Man. Sedan 4dr,1997,man,Sedan,petrol,Passenger,9.5,6.4,I,1.8,,4,5,5,3.26,
4609,Audi,A4 Turbo Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,9.5,6,I,1.8,,4,4,5,2.44,
4610,Audi,A4 Turbo Man. Sedan 4dr,1997,man,Sedan,petrol,Passenger,9,5.8,I,1.8,,4,5,5,3.10,
4611,Audi,A6 Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,11,6.6,I,2.4,,6,5,5,3.21,
4612,Audi,A6 Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,11.5,6.8,I,2.8,,6,5,5,3.20,
4613,Audi,A6 Quattro Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,10.5,6.8,I,2.4,,6,5,5,3.03,
4614,Audi,A6 Quattro Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,12.5,7.2,I,2.8,,6,5,5,3.20,
4615,Audi,A8 Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,11.5,8,I,2.8,,6,4,5,3.21,
4616,Audi,A8 Quattro Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,14,9,I,4.2,,8,4,5,2.76,
4617,Audi,S8 Quattro Auto. Sedan 4dr,1997,auto,Sedan,petrol,Passenger,16,8.5,I,4.2,,8,5,5,3.00,
4618,Bentley,Azure Auto. Convertible 2dr,1997,auto,Convertible,petrol,Passenger,19,12,I,6.75,,8,4,4,2.69,
4619,Bentley,Brooklands Auto. Saloon 4dr,1997,auto,Sedan,petrol,Passenger,19,11.5,I,6.75,,8,4,5,2.69,
4620,Bentley,Brooklands LWB Auto. Saloon 4dr,1997,auto,Sedan,petrol,Passenger,19,11.5,I,6.75,,8,4,5,2.69,
4621,Bentley,Continental R Auto. Coupe 2dr,1997,auto,Coupe,petrol,Passenger,19,11.5,I,6.75,,8,4,4,2.69,
4622,Bentley,Continental T Auto. Coupe 2dr,1997,auto,Coupe,petrol,Passenger,19,12,I,6.75,,8,4,4,2.69,
4623,Bentley,Turbo R Auto. Saloon 4dr,1997,auto,Sedan,petrol,Passenger,19,11.5,I,6.75,,8,4,5,2.69,
4624,Bentley,Turbo R LWB Auto. Saloon 4dr,1997,auto,Sedan,petrol,Passenger,19,11.5,I,6.75,,8,4,5,2.69,
4625,BMW,316i Auto. compact 2 dr,1997,auto,Hatch,Petrol,Passenger,9,6,I,1.6,8 valve single camshaft engine,4,4,5,2.00,
4626,BMW,316i Man. Compact 2 dr,1997,man,Hatch,Petrol,Passenger,8.5,5.6,I,1.6,8 valve single camshaft engine,4,5,5,4.04,
4627,BMW,318i Auto. Sedan 4 dr,1997,auto,Sedan,Petrol,Passenger,9.5,6.4,I,1.8,8 valve single camshaft engine,4,4,5,2.00,
4628,BMW,318i Man. Sedan 4 dr,1997,man,Sedan,Petrol,Passenger,9,6.2,I,1.8,8 valve single camshaft engine,4,5,5,4.04,
4629,BMW,318iS Auto. Coupe,1997,auto,Coupe,Petrol,Passenger,10,6.2,I,1.9,16 valve twin camshaft engine,4,4,5,2.00,
4630,BMW,318iS Man. Coupe,1997,man,Coupe,Petrol,Passenger,9.5,6,I,1.9,16 valve twin camshaft engine,4,5,5,4.04,
4631,BMW,318ti Auto. Compact 2 dr,1997,auto,Hatch,Petrol,Passenger,9.5,6.2,I,1.9,16 valve twin camshaft engine,4,4,5,2.00,
4632,BMW,318ti Man. Compact 2 dr,1997,man,Hatch,Petrol,Passenger,9,6,I,1.9,16 valve twin camshaft engine,4,5,5,4.04,
4633,BMW,323i Auto. Sedan 4 dr,1997,auto,Sedan,Petrol,Passenger,10,6.4,I,2.5,24 valve twin camshaft engine,6,5,5,4.10,
4634,BMW,323i Man. Sedan 4 dr,1997,man,Sedan,Petrol,Passenger,10.5,6.4,I,2.5,24 valve twin camshaft engine,6,5,5,4.04,
4635,BMW,328i Auto. Convertible,1997,auto,Convertible,Petrol,Passenger,10.5,7,I,2.8,24 valve twin camshaft engine,6,5,4,4.10,
4636,BMW,328i Auto. Coupe,1997,auto,Coupe,Petrol,Passenger,10.5,6.6,I,2.8,24 valve twin camshaft engine,6,4,5,4.10,
4637,BMW,328i Auto. Sedan 4 dr,1997,auto,Sedan,Petrol,Passenger,10.5,6.6,I,2.8,24 valve twin camshaft engine,6,5,5,4.10,
4638,BMW,328i Man. Convertible,1997,man,Convertible,Petrol,Passenger,10.5,7.2,I,2.8,24 valve twin camshaft engine,6,5,4,3.89,
4639,BMW,328i Man. Coupe,1997,man,Coupe,Petrol,Passenger,10.5,6.8,I,2.8,24 valve twin camshaft engine,6,5,5,3.89,
4640,BMW,523i Auto. Sedan,1997,auto,Sedan,Petrol,Passenger,11,7.6,I,2.5,24 valve twin camshaft engine,6,5,5,4.10,
4641,BMW,528i Auto. Sedan,1997,auto,Sedan,Petrol,Passenger,11,7.4,I,2.8,24 valve twin camshaft engine,6,5,5,4.10,
4642,BMW,528i Auto. Tourer,1997,auto,Station Wagon,Petrol,Passenger,11.5,7.6,I,2.8,24 valve twin camshaft engine,6,5,5,4.10,
4643,BMW,535i Auto. Sedan,1997,auto,Sedan,Petrol,Passenger,12.5,7.4,I,3.5,32 valve twin camshaft engine,8,5,5,4.06,
4644,BMW,540i Auto. Sedan,1997,auto,Sedan,Petrol,Passenger,13,8,I,4.4,32 valve twin camshaft engine,8,5,5,4.10,
